task,image,prompt,groundtruth,metadata
Comparative Reasoning,compass_bearing_1834.png,"What is the compass bearing from landmark C to landmark B, rounded to the nearest 10 degrees? Answer with a three-digit number in curly brackets, e.g. {045}.",350,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.35,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1834}"
Compound Reasoning,compass_bearing_1834.png,"If you are standing at landmark B facing landmark C, and then turn to face landmark A instead, how many degrees would you need to turn, and in which direction? Round the angle to the nearest degree and answer with the amount plus 'clockwise' or 'counterclockwise'.",102 degrees counterclockwise,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.35,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1834}"
Extrapolative/Counterfactual Reasoning,compass_bearing_1834.png,"If you traveled from landmark B along a bearing of 006 degrees for the same distance as B-to-A, which of these landmarks would the projected endpoint be closest to: A, C? Give the letter and briefly justify using endpoint distance and bearing difference.",A; projected endpoint is closest to A (89.6 map units away; bearing difference 59.7 degrees),"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.35,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1834}"
Image Description,compass_bearing_1835.png,How many landmarks are shown on this map?,4,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.63,""distance_unit"":""abstract map units"",""generation_attempt"":2,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1835}"
Basic Relational Reasoning,compass_bearing_1835.png,"Is landmark B located north or south of landmark D? Answer 'north', 'south', or 'same latitude'.",south,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.63,""distance_unit"":""abstract map units"",""generation_attempt"":2,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1835}"
Comparative Reasoning,compass_bearing_1835.png,"What is the compass bearing from landmark B to landmark A, rounded to the nearest 10 degrees? Answer with a three-digit number in curly brackets, e.g. {045}.",320,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.63,""distance_unit"":""abstract map units"",""generation_attempt"":2,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1835}"
Compound Reasoning,compass_bearing_1835.png,"If you are standing at landmark C facing landmark B, and then turn to face landmark D instead, how many degrees would you need to turn, and in which direction? Round the angle to the nearest degree and answer with the amount plus 'clockwise' or 'counterclockwise'.",172 degrees clockwise,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.63,""distance_unit"":""abstract map units"",""generation_attempt"":2,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1835}"
Extrapolative/Counterfactual Reasoning,compass_bearing_1835.png,"If you traveled from landmark B along a bearing of 043 degrees for the same distance as B-to-D, which of these landmarks would the projected endpoint be closest to: A, C, D? Give the letter and briefly justify using endpoint distance and bearing difference.",C; projected endpoint is closest to C (343.9 map units away; bearing difference 83.6 degrees),"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.63,""distance_unit"":""abstract map units"",""generation_attempt"":2,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1835}"
Image Description,compass_bearing_1836.png,How many landmarks are shown on this map?,3,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.43,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":3,""path_bearing"":276.90032817,""path_end"":""C"",""path_start"":""B"",""seed"":1836}"
Basic Relational Reasoning,compass_bearing_1836.png,"Is landmark A located north or south of landmark C? Answer 'north', 'south', or 'same latitude'.",south,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.43,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":3,""path_bearing"":276.90032817,""path_end"":""C"",""path_start"":""B"",""seed"":1836}"
Comparative Reasoning,compass_bearing_1836.png,"What is the compass bearing from landmark C to landmark B, rounded to the nearest 10 degrees? Answer with a three-digit number in curly brackets, e.g. {045}.",100,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.43,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":3,""path_bearing"":276.90032817,""path_end"":""C"",""path_start"":""B"",""seed"":1836}"
Compound Reasoning,compass_bearing_1836.png,"If you are standing at landmark A facing landmark B, and then turn to face landmark C instead, how many degrees would you need to turn, and in which direction? Round the angle to the nearest degree and answer with the amount plus 'clockwise' or 'counterclockwise'.",95 degrees counterclockwise,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.43,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":3,""path_bearing"":276.90032817,""path_end"":""C"",""path_start"":""B"",""seed"":1836}"
Extrapolative/Counterfactual Reasoning,compass_bearing_1836.png,"If you traveled from landmark A along a bearing of 015 degrees for the same distance as A-to-C, which of these landmarks would the projected endpoint be closest to: B, C? Give the letter and briefly justify using endpoint distance and bearing difference.",B; projected endpoint is closest to B (132.4 map units away; bearing difference 34.6 degrees),"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.43,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":3,""path_bearing"":276.90032817,""path_end"":""C"",""path_start"":""B"",""seed"":1836}"
Image Description,compass_bearing_1837.png,How many landmarks are shown on this map?,4,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.83,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":298.64133023,""path_end"":""A"",""path_start"":""C"",""seed"":1837}"
Basic Relational Reasoning,compass_bearing_1837.png,"Is landmark B located north or south of landmark D? Answer 'north', 'south', or 'same latitude'.",north,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.83,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":298.64133023,""path_end"":""A"",""path_start"":""C"",""seed"":1837}"
Comparative Reasoning,compass_bearing_1837.png,"What is the compass bearing from landmark C to landmark D, rounded to the nearest 10 degrees? Answer with a three-digit number in curly brackets, e.g. {045}.",140,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.83,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":298.64133023,""path_end"":""A"",""path_start"":""C"",""seed"":1837}"
Compound Reasoning,compass_bearing_1837.png,"If you are standing at landmark C facing landmark B, and then turn to face landmark A instead, how many degrees would you need to turn, and in which direction? Round the angle to the nearest degree and answer with the amount plus 'clockwise' or 'counterclockwise'.",164 degrees counterclockwise,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.83,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":298.64133023,""path_end"":""A"",""path_start"":""C"",""seed"":1837}"
Extrapolative/Counterfactual Reasoning,compass_bearing_1837.png,"If you traveled from landmark A along a bearing of 190 degrees for the same distance as A-to-D, which of these landmarks would the projected endpoint be closest to: B, C, D? Give the letter and briefly justify using endpoint distance and bearing difference.",C; projected endpoint is closest to C (403.3 map units away; bearing difference 71.4 degrees),"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.83,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":298.64133023,""path_end"":""A"",""path_start"":""C"",""seed"":1837}"
Image Description,compass_bearing_1838.png,How many landmarks are shown on this map?,3,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.35,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1838}"
Basic Relational Reasoning,compass_bearing_1838.png,"Is landmark C located north or south of landmark A? Answer 'north', 'south', or 'same latitude'.",south,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.35,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1838}"
Comparative Reasoning,compass_bearing_1838.png,"What is the compass bearing from landmark C to landmark A, rounded to the nearest 10 degrees? Answer with a three-digit number in curly brackets, e.g. {045}.",070,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.35,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1838}"
Compound Reasoning,compass_bearing_1838.png,"If you are standing at landmark A facing landmark B, and then turn to face landmark C instead, how many degrees would you need to turn, and in which direction? Round the angle to the nearest degree and answer with the amount plus 'clockwise' or 'counterclockwise'.",15 degrees counterclockwise,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.35,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1838}"
Extrapolative/Counterfactual Reasoning,compass_bearing_1838.png,"If you traveled from landmark B along a bearing of 014 degrees for the same distance as B-to-C, which of these landmarks would the projected endpoint be closest to: A, C? Give the letter and briefly justify using endpoint distance and bearing difference.",C; projected endpoint is closest to C (137.6 map units away; bearing difference 90.3 degrees),"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.35,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1838}"
Image Description,compass_bearing_1839.png,How many landmarks are shown on this map?,4,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1839}"
Basic Relational Reasoning,compass_bearing_1839.png,"Is landmark C located north or south of landmark A? Answer 'north', 'south', or 'same latitude'.",north,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1839}"
Comparative Reasoning,compass_bearing_1839.png,"What is the compass bearing from landmark C to landmark B, rounded to the nearest 10 degrees? Answer with a three-digit number in curly brackets, e.g. {045}.",200,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1839}"
