task,image,prompt,groundtruth,metadata
Extrapolative/Counterfactual Reasoning,orthographic_1635.png,"If one cube were added directly on top of a tallest column, which orthographic view or views would change?",front and side,"{""correct_answer_choice"":null,""difficulty_score"":0.5,""has_candidate_panel"":false,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":12,""seed"":1635,""total_cube_count"":12,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Image Description,orthographic_1636.png,How many unit cells are filled in the top view?,7,"{""correct_answer_choice"":""C"",""difficulty_score"":0.4167,""has_candidate_panel"":true,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":7,""seed"":1636,""total_cube_count"":7,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Basic Relational Reasoning,orthographic_1636.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",7,"{""correct_answer_choice"":""C"",""difficulty_score"":0.4167,""has_candidate_panel"":true,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":7,""seed"":1636,""total_cube_count"":7,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Comparative Reasoning,orthographic_1636.png,"Which candidate structure (A, B, C, or D) is consistent with all three views shown? Answer with the letter.",C,"{""correct_answer_choice"":""C"",""difficulty_score"":0.4167,""has_candidate_panel"":true,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":7,""seed"":1636,""total_cube_count"":7,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Compound Reasoning,orthographic_1636.png,"Do these three views uniquely determine the gravity-supported 3D structure, or could a different arrangement of cubes produce the exact same three views? Answer 'unique' or 'not unique'.",unique,"{""correct_answer_choice"":""C"",""difficulty_score"":0.4167,""has_candidate_panel"":true,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":7,""seed"":1636,""total_cube_count"":7,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Extrapolative/Counterfactual Reasoning,orthographic_1636.png,"If one cube were added directly on top of a tallest column, which orthographic view or views would change?",front and side,"{""correct_answer_choice"":""C"",""difficulty_score"":0.4167,""has_candidate_panel"":true,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":7,""seed"":1636,""total_cube_count"":7,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Image Description,orthographic_1637.png,How many unit cells are filled in the top view?,6,"{""correct_answer_choice"":null,""difficulty_score"":0.6833,""has_candidate_panel"":false,""is_uniquely_determined"":false,""is_uniquely_determined_same_count"":false,""minimum_possible_cube_count"":11,""seed"":1637,""total_cube_count"":12,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Basic Relational Reasoning,orthographic_1637.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",11,"{""correct_answer_choice"":null,""difficulty_score"":0.6833,""has_candidate_panel"":false,""is_uniquely_determined"":false,""is_uniquely_determined_same_count"":false,""minimum_possible_cube_count"":11,""seed"":1637,""total_cube_count"":12,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Comparative Reasoning,orthographic_1637.png,"Which view (top, front, or side) shows the largest filled area (most filled cells)?",side,"{""correct_answer_choice"":null,""difficulty_score"":0.6833,""has_candidate_panel"":false,""is_uniquely_determined"":false,""is_uniquely_determined_same_count"":false,""minimum_possible_cube_count"":11,""seed"":1637,""total_cube_count"":12,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Compound Reasoning,orthographic_1637.png,"Do these three views uniquely determine the gravity-supported 3D structure, or could a different arrangement of cubes produce the exact same three views? Answer 'unique' or 'not unique'.",not unique,"{""correct_answer_choice"":null,""difficulty_score"":0.6833,""has_candidate_panel"":false,""is_uniquely_determined"":false,""is_uniquely_determined_same_count"":false,""minimum_possible_cube_count"":11,""seed"":1637,""total_cube_count"":12,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Extrapolative/Counterfactual Reasoning,orthographic_1637.png,"If one cube were added directly on top of a tallest column, which orthographic view or views would change?",front and side,"{""correct_answer_choice"":null,""difficulty_score"":0.6833,""has_candidate_panel"":false,""is_uniquely_determined"":false,""is_uniquely_determined_same_count"":false,""minimum_possible_cube_count"":11,""seed"":1637,""total_cube_count"":12,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Image Description,orthographic_1638.png,How many unit cells are filled in the top view?,7,"{""correct_answer_choice"":""D"",""difficulty_score"":0.8667,""has_candidate_panel"":true,""is_uniquely_determined"":false,""is_uniquely_determined_same_count"":false,""minimum_possible_cube_count"":10,""seed"":1638,""total_cube_count"":11,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Basic Relational Reasoning,orthographic_1638.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",10,"{""correct_answer_choice"":""D"",""difficulty_score"":0.8667,""has_candidate_panel"":true,""is_uniquely_determined"":false,""is_uniquely_determined_same_count"":false,""minimum_possible_cube_count"":10,""seed"":1638,""total_cube_count"":11,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Comparative Reasoning,orthographic_1638.png,"Which view (top, front, or side) shows the largest filled area (most filled cells)?",top,"{""correct_answer_choice"":""D"",""difficulty_score"":0.8667,""has_candidate_panel"":true,""is_uniquely_determined"":false,""is_uniquely_determined_same_count"":false,""minimum_possible_cube_count"":10,""seed"":1638,""total_cube_count"":11,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Compound Reasoning,orthographic_1638.png,"Do these three views uniquely determine the gravity-supported 3D structure, or could a different arrangement of cubes produce the exact same three views? Answer 'unique' or 'not unique'.",not unique,"{""correct_answer_choice"":""D"",""difficulty_score"":0.8667,""has_candidate_panel"":true,""is_uniquely_determined"":false,""is_uniquely_determined_same_count"":false,""minimum_possible_cube_count"":10,""seed"":1638,""total_cube_count"":11,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Extrapolative/Counterfactual Reasoning,orthographic_1638.png,"If one cube were added directly on top of a tallest column, which orthographic view or views would change?",front and side,"{""correct_answer_choice"":""D"",""difficulty_score"":0.8667,""has_candidate_panel"":true,""is_uniquely_determined"":false,""is_uniquely_determined_same_count"":false,""minimum_possible_cube_count"":10,""seed"":1638,""total_cube_count"":11,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Image Description,orthographic_1639.png,How many unit cells are filled in the top view?,6,"{""correct_answer_choice"":null,""difficulty_score"":0.1,""has_candidate_panel"":false,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":6,""seed"":1639,""total_cube_count"":6,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Basic Relational Reasoning,orthographic_1639.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",6,"{""correct_answer_choice"":null,""difficulty_score"":0.1,""has_candidate_panel"":false,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":6,""seed"":1639,""total_cube_count"":6,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Comparative Reasoning,orthographic_1639.png,"Which view (top, front, or side) shows the largest filled area (most filled cells)?",top,"{""correct_answer_choice"":null,""difficulty_score"":0.1,""has_candidate_panel"":false,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":6,""seed"":1639,""total_cube_count"":6,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Compound Reasoning,orthographic_1639.png,Do the three orthographic views uniquely determine the shown voxel structure within the stated scope? Answer 'unique' or 'not unique'.,unique,"{""correct_answer_choice"":null,""difficulty_score"":0.1,""has_candidate_panel"":false,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":6,""seed"":1639,""total_cube_count"":6,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Extrapolative/Counterfactual Reasoning,orthographic_1639.png,"If one cube were added directly on top of a tallest column in the structure, which view or views would change? Answer using top, front, and/or side.",front and side,"{""correct_answer_choice"":null,""difficulty_score"":0.1,""has_candidate_panel"":false,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":6,""seed"":1639,""total_cube_count"":6,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Image Description,orthographic_1640.png,How many unit cells are filled in the top view?,8,"{""correct_answer_choice"":""C"",""difficulty_score"":0.95,""has_candidate_panel"":true,""is_uniquely_determined"":false,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":12,""seed"":1640,""total_cube_count"":12,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Basic Relational Reasoning,orthographic_1640.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",12,"{""correct_answer_choice"":""C"",""difficulty_score"":0.95,""has_candidate_panel"":true,""is_uniquely_determined"":false,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":12,""seed"":1640,""total_cube_count"":12,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
