task,image,prompt,groundtruth,metadata
Basic Relational Reasoning,coordinate_geometry_1958.png,"What is the distance between point B and point C, rounded to 2 decimal places?",5.39,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":1958}"
Comparative Reasoning,coordinate_geometry_1958.png,Which two points are farthest together? Answer with both labels.,A and B,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":1958}"
Compound Reasoning,coordinate_geometry_1958.png,"The distance from point B to point C is 5.39 units. Is this greater than, less than, or equal to 10 units?",less than,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":1958}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_1958.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",10.30,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":1958}"
Image Description,coordinate_geometry_1959.png,What are the coordinates of point B?,"(-8, 0)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":1959}"
Basic Relational Reasoning,coordinate_geometry_1959.png,"What is the distance between point C and point D, rounded to 2 decimal places?",4.12,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":1959}"
Comparative Reasoning,coordinate_geometry_1959.png,Which two points are closest together? Answer with both labels.,C and D,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":1959}"
Compound Reasoning,coordinate_geometry_1959.png,What is the sum of the x-coordinates of all points in this image?,-15,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":1959}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_1959.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",8.25,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":1959}"
Image Description,coordinate_geometry_1960.png,What are the coordinates of point B?,"(2, 6)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1960}"
Basic Relational Reasoning,coordinate_geometry_1960.png,"What is the distance between point A and point B, rounded to 2 decimal places?",4.47,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1960}"
Comparative Reasoning,coordinate_geometry_1960.png,Which two points are closest together? Answer with both labels.,A and B,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1960}"
Compound Reasoning,coordinate_geometry_1960.png,What is the sum of the x-coordinates of all points in this image?,6,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1960}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_1960.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",6.40,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1960}"
Image Description,coordinate_geometry_1961.png,What are the coordinates of point C?,"(-8, 4)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":1961}"
Basic Relational Reasoning,coordinate_geometry_1961.png,"What is the distance between point A and point C, rounded to 2 decimal places?",5.39,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":1961}"
Comparative Reasoning,coordinate_geometry_1961.png,Which two points are farthest together? Answer with both labels.,B and C,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":1961}"
Compound Reasoning,coordinate_geometry_1961.png,"Are points A, B, and C collinear (do they lie on one straight line)? Answer yes or no.",no,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":1961}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_1961.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",9.49,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":1961}"
Image Description,coordinate_geometry_1962.png,What are the coordinates of point B?,"(3, 1)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":1962}"
Basic Relational Reasoning,coordinate_geometry_1962.png,"What is the distance between point C and point D, rounded to 2 decimal places?",5.83,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":1962}"
Comparative Reasoning,coordinate_geometry_1962.png,Which two points are farthest together? Answer with both labels.,B and C,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":1962}"
Compound Reasoning,coordinate_geometry_1962.png,"Are points B, C, and D collinear (do they lie on one straight line)? Answer yes or no.",no,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":1962}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_1962.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",6.00,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":1962}"
Image Description,coordinate_geometry_1963.png,What are the coordinates of point A?,"(-3, 1)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1963}"
Basic Relational Reasoning,coordinate_geometry_1963.png,"What is the distance between point A and point B, rounded to 2 decimal places?",3.16,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1963}"
Comparative Reasoning,coordinate_geometry_1963.png,Which two points are closest together? Answer with both labels.,A and B,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1963}"
Compound Reasoning,coordinate_geometry_1963.png,What is the sum of the x-coordinates of all points in this image?,-5,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1963}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_1963.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",4.12,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1963}"
Image Description,coordinate_geometry_1964.png,What are the coordinates of point B?,"(3, 3)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":1964}"
Basic Relational Reasoning,coordinate_geometry_1964.png,"What is the distance between point B and point C, rounded to 2 decimal places?",8.60,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":1964}"
Comparative Reasoning,coordinate_geometry_1964.png,What are the coordinates of the midpoint between point B and point C?,"(5.5, -0.5)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":1964}"
Compound Reasoning,coordinate_geometry_1964.png,"The distance from point A to point B is 10.20 units. Is this greater than, less than, or equal to 10 units?",greater than,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":1964}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_1964.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",8.54,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":1964}"
Image Description,coordinate_geometry_1965.png,What are the coordinates of point C?,"(8, 3)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":1965}"
Basic Relational Reasoning,coordinate_geometry_1965.png,"What is the distance between point A and point C, rounded to 2 decimal places?",6.00,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":1965}"
Comparative Reasoning,coordinate_geometry_1965.png,What are the coordinates of the midpoint between point A and point B?,"(-0.5, -1.5)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":1965}"
Compound Reasoning,coordinate_geometry_1965.png,"Are points A, C, and D collinear (do they lie on one straight line)? Answer yes or no.",no,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":1965}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_1965.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",10.63,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":1965}"
Image Description,coordinate_geometry_1966.png,What are the coordinates of point B?,"(-2, -8)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1966}"
Basic Relational Reasoning,coordinate_geometry_1966.png,"What is the distance between point A and point B, rounded to 2 decimal places?",9.06,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1966}"
Comparative Reasoning,coordinate_geometry_1966.png,What are the coordinates of the midpoint between point A and point B?,"(2.5, -7.5)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1966}"
Compound Reasoning,coordinate_geometry_1966.png,"The distance from point A to point B is 9.06 units. Is this greater than, less than, or equal to 10 units?",less than,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1966}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_1966.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",11.00,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1966}"
Image Description,coordinate_geometry_1967.png,What are the coordinates of point A?,"(-8, -4)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":1967}"
Basic Relational Reasoning,coordinate_geometry_1967.png,"What is the distance between point B and point C, rounded to 2 decimal places?",9.43,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":1967}"
Comparative Reasoning,coordinate_geometry_1967.png,What are the coordinates of the midpoint between point B and point C?,"(-1, 1.5)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":1967}"
Compound Reasoning,coordinate_geometry_1967.png,"Are points A, B, and C collinear (do they lie on one straight line)? Answer yes or no.",no,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":1967}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_1967.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",9.85,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":1967}"
Image Description,coordinate_geometry_1968.png,What are the coordinates of point A?,"(-7, 8)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":1968}"
Basic Relational Reasoning,coordinate_geometry_1968.png,"What is the distance between point A and point C, rounded to 2 decimal places?",13.00,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":1968}"
