dataset,image_filename,difficulty_tercile,question_id,difficulty_level,question_text,groundtruth
occluded_pattern,occluded_pattern_1135.png,low,occluded_pattern_1135_q4,4,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,3
occluded_pattern,occluded_pattern_1135.png,low,occluded_pattern_1135_q5,5,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",17
occluded_pattern,occluded_pattern_1360.png,low,occluded_pattern_1360_q1,1,How many objects are clearly visible (not hidden behind the occluder) in this image?,16
occluded_pattern,occluded_pattern_1360.png,low,occluded_pattern_1360_q2,2,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",20
occluded_pattern,occluded_pattern_1360.png,low,occluded_pattern_1360_q3,3,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",grid
occluded_pattern,occluded_pattern_1360.png,low,occluded_pattern_1360_q4,4,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,4
occluded_pattern,occluded_pattern_1360.png,low,occluded_pattern_1360_q5,5,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",21
occluded_pattern,occluded_pattern_2242.png,low,occluded_pattern_2242_q1,1,How many objects are clearly visible (not hidden behind the occluder) in this image?,20
occluded_pattern,occluded_pattern_2242.png,low,occluded_pattern_2242_q2,2,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",30
occluded_pattern,occluded_pattern_2242.png,low,occluded_pattern_2242_q3,3,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",grid
occluded_pattern,occluded_pattern_2242.png,low,occluded_pattern_2242_q4,4,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,10
occluded_pattern,occluded_pattern_2242.png,low,occluded_pattern_2242_q5,5,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",31
occluded_pattern,occluded_pattern_2587.png,low,occluded_pattern_2587_q1,1,How many objects are clearly visible (not hidden behind the occluder) in this image?,20
occluded_pattern,occluded_pattern_2587.png,low,occluded_pattern_2587_q2,2,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",24
occluded_pattern,occluded_pattern_2587.png,low,occluded_pattern_2587_q3,3,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",grid
occluded_pattern,occluded_pattern_2587.png,low,occluded_pattern_2587_q4,4,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,4
occluded_pattern,occluded_pattern_2587.png,low,occluded_pattern_2587_q5,5,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",25
occluded_pattern,occluded_pattern_0158.png,medium,occluded_pattern_0158_q1,1,How many objects are clearly visible (not hidden behind the occluder) in this image?,4
occluded_pattern,occluded_pattern_0158.png,medium,occluded_pattern_0158_q2,2,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",6
occluded_pattern,occluded_pattern_0158.png,medium,occluded_pattern_0158_q3,3,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",circle
occluded_pattern,occluded_pattern_0158.png,medium,occluded_pattern_0158_q4,4,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,2
occluded_pattern,occluded_pattern_0158.png,medium,occluded_pattern_0158_q5,5,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",7
occluded_pattern,occluded_pattern_0581.png,medium,occluded_pattern_0581_q1,1,How many objects are clearly visible (not hidden behind the occluder) in this image?,8
occluded_pattern,occluded_pattern_0581.png,medium,occluded_pattern_0581_q2,2,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",10
occluded_pattern,occluded_pattern_0581.png,medium,occluded_pattern_0581_q3,3,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",circle
occluded_pattern,occluded_pattern_0581.png,medium,occluded_pattern_0581_q4,4,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,2
occluded_pattern,occluded_pattern_0581.png,medium,occluded_pattern_0581_q5,5,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",11
occluded_pattern,occluded_pattern_1291.png,medium,occluded_pattern_1291_q1,1,How many objects are clearly visible (not hidden behind the occluder) in this image?,14
occluded_pattern,occluded_pattern_1291.png,medium,occluded_pattern_1291_q2,2,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",24
occluded_pattern,occluded_pattern_1291.png,medium,occluded_pattern_1291_q3,3,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",grid
occluded_pattern,occluded_pattern_1291.png,medium,occluded_pattern_1291_q4,4,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,10
occluded_pattern,occluded_pattern_1291.png,medium,occluded_pattern_1291_q5,5,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",25
occluded_pattern,occluded_pattern_2726.png,medium,occluded_pattern_2726_q1,1,How many objects are clearly visible (not hidden behind the occluder) in this image?,6
occluded_pattern,occluded_pattern_2726.png,medium,occluded_pattern_2726_q2,2,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",8
occluded_pattern,occluded_pattern_2726.png,medium,occluded_pattern_2726_q3,3,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",circle
occluded_pattern,occluded_pattern_2726.png,medium,occluded_pattern_2726_q4,4,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,2
occluded_pattern,occluded_pattern_2726.png,medium,occluded_pattern_2726_q5,5,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",9
occluded_pattern,occluded_pattern_2834.png,medium,occluded_pattern_2834_q1,1,How many objects are clearly visible (not hidden behind the occluder) in this image?,4
occluded_pattern,occluded_pattern_2834.png,medium,occluded_pattern_2834_q2,2,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",6
occluded_pattern,occluded_pattern_2834.png,medium,occluded_pattern_2834_q3,3,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",circle
occluded_pattern,occluded_pattern_2834.png,medium,occluded_pattern_2834_q4,4,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,2
occluded_pattern,occluded_pattern_2834.png,medium,occluded_pattern_2834_q5,5,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",7
occluded_pattern,occluded_pattern_0501.png,high,occluded_pattern_0501_q1,1,How many objects are clearly visible (not hidden behind the occluder) in this image?,4
occluded_pattern,occluded_pattern_0501.png,high,occluded_pattern_0501_q2,2,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",6
occluded_pattern,occluded_pattern_0501.png,high,occluded_pattern_0501_q3,3,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",triangle
occluded_pattern,occluded_pattern_0501.png,high,occluded_pattern_0501_q4,4,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,2
occluded_pattern,occluded_pattern_0501.png,high,occluded_pattern_0501_q5,5,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",7
occluded_pattern,occluded_pattern_1329.png,high,occluded_pattern_1329_q1,1,How many objects are clearly visible (not hidden behind the occluder) in this image?,9
occluded_pattern,occluded_pattern_1329.png,high,occluded_pattern_1329_q2,2,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",15
occluded_pattern,occluded_pattern_1329.png,high,occluded_pattern_1329_q3,3,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",triangle
occluded_pattern,occluded_pattern_1329.png,high,occluded_pattern_1329_q4,4,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,6
occluded_pattern,occluded_pattern_1329.png,high,occluded_pattern_1329_q5,5,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",16
occluded_pattern,occluded_pattern_1790.png,high,occluded_pattern_1790_q1,1,How many objects are clearly visible (not hidden behind the occluder) in this image?,6
occluded_pattern,occluded_pattern_1790.png,high,occluded_pattern_1790_q2,2,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",10
occluded_pattern,occluded_pattern_1790.png,high,occluded_pattern_1790_q3,3,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",circle
occluded_pattern,occluded_pattern_1790.png,high,occluded_pattern_1790_q4,4,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,4
occluded_pattern,occluded_pattern_1790.png,high,occluded_pattern_1790_q5,5,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",11
occluded_pattern,occluded_pattern_2085.png,high,occluded_pattern_2085_q1,1,How many objects are clearly visible (not hidden behind the occluder) in this image?,9
