question_id,image,acceptance_set,tolerances,targets,hole_directions
hex_pathfinding_1619_open_q1,hex_pathfinding_1619.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1620_open_q1,hex_pathfinding_1620.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1621_open_q1,hex_pathfinding_1621.png,"[""hole_directions=[\""lower-right\""]""]",{},"[""HOME""]","[""lower-right""]"
hex_pathfinding_1622_open_q1,hex_pathfinding_1622.png,"[""hole_directions=[\""right\""]""]",{},"[""HOME""]","[""right""]"
hex_pathfinding_1623_open_q1,hex_pathfinding_1623.png,"[""hole_directions=[\""upper-right\""]""]",{},"[""HOME""]","[""upper-right""]"
hex_pathfinding_1624_open_q1,hex_pathfinding_1624.png,"[""hole_directions=[\""lower-left\""]""]",{},"[""HOME""]","[""lower-left""]"
hex_pathfinding_1625_open_q1,hex_pathfinding_1625.png,"[""hole_directions=[\""lower-right\""]""]",{},"[""HOME""]","[""lower-right""]"
hex_pathfinding_1626_open_q1,hex_pathfinding_1626.png,"[""hole_directions=[\""upper-left\""]""]",{},"[""HOME""]","[""upper-left""]"
hex_pathfinding_1627_open_q1,hex_pathfinding_1627.png,"[""hole_directions=[\""lower-right\""]""]",{},"[""HOME""]","[""lower-right""]"
hex_pathfinding_1628_open_q1,hex_pathfinding_1628.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1629_open_q1,hex_pathfinding_1629.png,"[""hole_directions=[\""lower-right\""]""]",{},"[""HOME""]","[""lower-right""]"
hex_pathfinding_1630_open_q1,hex_pathfinding_1630.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1631_open_q1,hex_pathfinding_1631.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1632_open_q1,hex_pathfinding_1632.png,"[""hole_directions=[\""lower-left\""]""]",{},"[""HOME""]","[""lower-left""]"
hex_pathfinding_1633_open_q1,hex_pathfinding_1633.png,"[""hole_directions=[\""right\"",\""lower-right\""]""]",{},"[""HOME""]","[""right"",""lower-right""]"
hex_pathfinding_1634_open_q1,hex_pathfinding_1634.png,"[""hole_directions=[\""upper-right\""]""]",{},"[""HOME""]","[""upper-right""]"
hex_pathfinding_1635_open_q1,hex_pathfinding_1635.png,"[""hole_directions=[\""upper-left\"",\""lower-right\""]""]",{},"[""HOME""]","[""upper-left"",""lower-right""]"
hex_pathfinding_1636_open_q1,hex_pathfinding_1636.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1637_open_q1,hex_pathfinding_1637.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1638_open_q1,hex_pathfinding_1638.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1639_open_q1,hex_pathfinding_1639.png,"[""hole_directions=[\""left\"",\""right\""]""]",{},"[""HOME""]","[""left"",""right""]"
hex_pathfinding_1640_open_q1,hex_pathfinding_1640.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1641_open_q1,hex_pathfinding_1641.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1642_open_q1,hex_pathfinding_1642.png,"[""hole_directions=[\""upper-right\"",\""lower-left\""]""]",{},"[""HOME""]","[""upper-right"",""lower-left""]"
hex_pathfinding_1643_open_q1,hex_pathfinding_1643.png,"[""hole_directions=[\""right\""]""]",{},"[""HOME""]","[""right""]"
hex_pathfinding_1644_open_q1,hex_pathfinding_1644.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1645_open_q1,hex_pathfinding_1645.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1646_open_q1,hex_pathfinding_1646.png,"[""hole_directions=[\""lower-right\""]""]",{},"[""HOME""]","[""lower-right""]"
hex_pathfinding_1647_open_q1,hex_pathfinding_1647.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1648_open_q1,hex_pathfinding_1648.png,"[""hole_directions=[\""right\"",\""lower-left\""]""]",{},"[""HOME""]","[""right"",""lower-left""]"
hex_pathfinding_1649_open_q1,hex_pathfinding_1649.png,"[""hole_directions=[\""upper-right\""]""]",{},"[""HOME""]","[""upper-right""]"
hex_pathfinding_1650_open_q1,hex_pathfinding_1650.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1651_open_q1,hex_pathfinding_1651.png,"[""hole_directions=[\""lower-left\""]""]",{},"[""HOME""]","[""lower-left""]"
hex_pathfinding_1652_open_q1,hex_pathfinding_1652.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1653_open_q1,hex_pathfinding_1653.png,"[""hole_directions=[\""upper-left\"",\""lower-right\""]""]",{},"[""HOME""]","[""upper-left"",""lower-right""]"
hex_pathfinding_1654_open_q1,hex_pathfinding_1654.png,"[""hole_directions=[\""upper-left\""]""]",{},"[""HOME""]","[""upper-left""]"
hex_pathfinding_1655_open_q1,hex_pathfinding_1655.png,"[""hole_directions=[\""right\""]""]",{},"[""HOME""]","[""right""]"
hex_pathfinding_1656_open_q1,hex_pathfinding_1656.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1657_open_q1,hex_pathfinding_1657.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1658_open_q1,hex_pathfinding_1658.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1659_open_q1,hex_pathfinding_1659.png,"[""hole_directions=[\""upper-left\""]""]",{},"[""HOME""]","[""upper-left""]"
hex_pathfinding_1660_open_q1,hex_pathfinding_1660.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1661_open_q1,hex_pathfinding_1661.png,"[""hole_directions=[\""right\""]""]",{},"[""HOME""]","[""right""]"
hex_pathfinding_1662_open_q1,hex_pathfinding_1662.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1663_open_q1,hex_pathfinding_1663.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1664_open_q1,hex_pathfinding_1664.png,"[""hole_directions=[\""lower-right\""]""]",{},"[""HOME""]","[""lower-right""]"
hex_pathfinding_1665_open_q1,hex_pathfinding_1665.png,"[""hole_directions=[\""left\""]""]",{},"[""HOME""]","[""left""]"
hex_pathfinding_1666_open_q1,hex_pathfinding_1666.png,"[""hole_directions=[\""upper-right\"",\""right\"",\""lower-right\""]""]",{},"[""HOME""]","[""upper-right"",""right"",""lower-right""]"
hex_pathfinding_1667_open_q1,hex_pathfinding_1667.png,"[""hole_directions=[\""upper-left\""]""]",{},"[""HOME""]","[""upper-left""]"
hex_pathfinding_1668_open_q1,hex_pathfinding_1668.png,"[""hole_directions=[\""upper-left\""]""]",{},"[""HOME""]","[""upper-left""]"
hex_pathfinding_1669_open_q1,hex_pathfinding_1669.png,"[""hole_directions=[\""left\""]""]",{},"[""HOME""]","[""left""]"
hex_pathfinding_1670_open_q1,hex_pathfinding_1670.png,"[""hole_directions=[\""lower-left\""]""]",{},"[""HOME""]","[""lower-left""]"
hex_pathfinding_1671_open_q1,hex_pathfinding_1671.png,"[""hole_directions=[\""right\""]""]",{},"[""HOME""]","[""right""]"
hex_pathfinding_1672_open_q1,hex_pathfinding_1672.png,"[""hole_directions=[\""upper-left\""]""]",{},"[""HOME""]","[""upper-left""]"
hex_pathfinding_1673_open_q1,hex_pathfinding_1673.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1674_open_q1,hex_pathfinding_1674.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1675_open_q1,hex_pathfinding_1675.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1676_open_q1,hex_pathfinding_1676.png,"[""hole_directions=[\""lower-left\"",\""lower-right\""]""]",{},"[""HOME""]","[""lower-left"",""lower-right""]"
hex_pathfinding_1677_open_q1,hex_pathfinding_1677.png,"[""hole_directions=[\""left\""]""]",{},"[""HOME""]","[""left""]"
hex_pathfinding_1678_open_q1,hex_pathfinding_1678.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1679_open_q1,hex_pathfinding_1679.png,"[""hole_directions=[\""lower-right\""]""]",{},"[""HOME""]","[""lower-right""]"
hex_pathfinding_1680_open_q1,hex_pathfinding_1680.png,"[""hole_directions=[\""left\""]""]",{},"[""HOME""]","[""left""]"
hex_pathfinding_1681_open_q1,hex_pathfinding_1681.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1682_open_q1,hex_pathfinding_1682.png,"[""hole_directions=[\""left\"",\""lower-right\""]""]",{},"[""HOME""]","[""left"",""lower-right""]"
hex_pathfinding_1683_open_q1,hex_pathfinding_1683.png,"[""hole_directions=[\""upper-left\"",\""right\""]""]",{},"[""HOME""]","[""upper-left"",""right""]"
hex_pathfinding_1684_open_q1,hex_pathfinding_1684.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1685_open_q1,hex_pathfinding_1685.png,"[""hole_directions=[\""upper-right\"",\""left\""]""]",{},"[""HOME""]","[""upper-right"",""left""]"
hex_pathfinding_1686_open_q1,hex_pathfinding_1686.png,"[""hole_directions=[\""right\""]""]",{},"[""HOME""]","[""right""]"
hex_pathfinding_1687_open_q1,hex_pathfinding_1687.png,"[""hole_directions=[\""lower-right\""]""]",{},"[""HOME""]","[""lower-right""]"
hex_pathfinding_1688_open_q1,hex_pathfinding_1688.png,"[""hole_directions=[\""left\"",\""lower-left\""]""]",{},"[""HOME""]","[""left"",""lower-left""]"
hex_pathfinding_1689_open_q1,hex_pathfinding_1689.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1690_open_q1,hex_pathfinding_1690.png,"[""hole_directions=[\""left\"",\""lower-left\""]""]",{},"[""HOME""]","[""left"",""lower-left""]"
hex_pathfinding_1691_open_q1,hex_pathfinding_1691.png,"[""hole_directions=[\""right\"",\""lower-left\""]""]",{},"[""HOME""]","[""right"",""lower-left""]"
hex_pathfinding_1692_open_q1,hex_pathfinding_1692.png,"[""hole_directions=[\""upper-right\""]""]",{},"[""HOME""]","[""upper-right""]"
hex_pathfinding_1693_open_q1,hex_pathfinding_1693.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1694_open_q1,hex_pathfinding_1694.png,"[""hole_directions=[\""left\"",\""right\""]""]",{},"[""HOME""]","[""left"",""right""]"
hex_pathfinding_1695_open_q1,hex_pathfinding_1695.png,"[""hole_directions=[\""right\""]""]",{},"[""HOME""]","[""right""]"
hex_pathfinding_1696_open_q1,hex_pathfinding_1696.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1697_open_q1,hex_pathfinding_1697.png,"[""hole_directions=[\""upper-right\"",\""right\""]""]",{},"[""HOME""]","[""upper-right"",""right""]"
hex_pathfinding_1698_open_q1,hex_pathfinding_1698.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1699_open_q1,hex_pathfinding_1699.png,"[""hole_directions=[\""upper-left\""]""]",{},"[""HOME""]","[""upper-left""]"
hex_pathfinding_1700_open_q1,hex_pathfinding_1700.png,"[""hole_directions=[\""upper-right\"",\""right\""]""]",{},"[""HOME""]","[""upper-right"",""right""]"
hex_pathfinding_1701_open_q1,hex_pathfinding_1701.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1702_open_q1,hex_pathfinding_1702.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1703_open_q1,hex_pathfinding_1703.png,"[""hole_directions=[\""upper-left\""]""]",{},"[""HOME""]","[""upper-left""]"
hex_pathfinding_1704_open_q1,hex_pathfinding_1704.png,"[""hole_directions=[\""lower-left\""]""]",{},"[""HOME""]","[""lower-left""]"
hex_pathfinding_1705_open_q1,hex_pathfinding_1705.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1706_open_q1,hex_pathfinding_1706.png,"[""hole_directions=[\""upper-right\""]""]",{},"[""HOME""]","[""upper-right""]"
hex_pathfinding_1707_open_q1,hex_pathfinding_1707.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1708_open_q1,hex_pathfinding_1708.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1709_open_q1,hex_pathfinding_1709.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1710_open_q1,hex_pathfinding_1710.png,"[""hole_directions=[\""lower-left\""]""]",{},"[""HOME""]","[""lower-left""]"
hex_pathfinding_1711_open_q1,hex_pathfinding_1711.png,"[""hole_directions=[\""right\"",\""lower-left\""]""]",{},"[""HOME""]","[""right"",""lower-left""]"
hex_pathfinding_1712_open_q1,hex_pathfinding_1712.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1713_open_q1,hex_pathfinding_1713.png,"[""hole_directions=[\""upper-left\"",\""right\"",\""lower-left\""]""]",{},"[""HOME""]","[""upper-left"",""right"",""lower-left""]"
hex_pathfinding_1714_open_q1,hex_pathfinding_1714.png,"[""hole_directions=[\""lower-right\""]""]",{},"[""HOME""]","[""lower-right""]"
hex_pathfinding_1715_open_q1,hex_pathfinding_1715.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1716_open_q1,hex_pathfinding_1716.png,"[""hole_directions=[\""upper-left\"",\""upper-right\""]""]",{},"[""HOME""]","[""upper-left"",""upper-right""]"
hex_pathfinding_1717_open_q1,hex_pathfinding_1717.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1718_open_q1,hex_pathfinding_1718.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1719_open_q1,hex_pathfinding_1719.png,"[""hole_directions=[\""upper-left\""]""]",{},"[""HOME""]","[""upper-left""]"
hex_pathfinding_1720_open_q1,hex_pathfinding_1720.png,"[""hole_directions=[\""upper-left\""]""]",{},"[""HOME""]","[""upper-left""]"
hex_pathfinding_1721_open_q1,hex_pathfinding_1721.png,"[""hole_directions=[\""right\"",\""lower-left\""]""]",{},"[""HOME""]","[""right"",""lower-left""]"
hex_pathfinding_1722_open_q1,hex_pathfinding_1722.png,"[""hole_directions=[\""right\""]""]",{},"[""HOME""]","[""right""]"
hex_pathfinding_1723_open_q1,hex_pathfinding_1723.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1724_open_q1,hex_pathfinding_1724.png,"[""hole_directions=[\""lower-left\"",\""lower-right\""]""]",{},"[""HOME""]","[""lower-left"",""lower-right""]"
hex_pathfinding_1725_open_q1,hex_pathfinding_1725.png,"[""hole_directions=[\""left\""]""]",{},"[""HOME""]","[""left""]"
hex_pathfinding_1726_open_q1,hex_pathfinding_1726.png,"[""hole_directions=[\""upper-left\""]""]",{},"[""HOME""]","[""upper-left""]"
hex_pathfinding_1727_open_q1,hex_pathfinding_1727.png,"[""hole_directions=[\""right\""]""]",{},"[""HOME""]","[""right""]"
hex_pathfinding_1728_open_q1,hex_pathfinding_1728.png,"[""hole_directions=[\""right\"",\""lower-left\""]""]",{},"[""HOME""]","[""right"",""lower-left""]"
hex_pathfinding_1729_open_q1,hex_pathfinding_1729.png,"[""hole_directions=[\""lower-right\""]""]",{},"[""HOME""]","[""lower-right""]"
hex_pathfinding_1730_open_q1,hex_pathfinding_1730.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1731_open_q1,hex_pathfinding_1731.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1732_open_q1,hex_pathfinding_1732.png,"[""hole_directions=[\""lower-left\""]""]",{},"[""HOME""]","[""lower-left""]"
hex_pathfinding_1733_open_q1,hex_pathfinding_1733.png,"[""hole_directions=[\""upper-left\"",\""upper-right\"",\""left\"",\""lower-left\""]""]",{},"[""HOME""]","[""upper-left"",""upper-right"",""left"",""lower-left""]"
hex_pathfinding_1734_open_q1,hex_pathfinding_1734.png,"[""hole_directions=[\""left\"",\""lower-right\""]""]",{},"[""HOME""]","[""left"",""lower-right""]"
hex_pathfinding_1735_open_q1,hex_pathfinding_1735.png,"[""hole_directions=[\""upper-left\"",\""right\""]""]",{},"[""HOME""]","[""upper-left"",""right""]"
hex_pathfinding_1736_open_q1,hex_pathfinding_1736.png,"[""hole_directions=[\""right\""]""]",{},"[""HOME""]","[""right""]"
hex_pathfinding_1737_open_q1,hex_pathfinding_1737.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1738_open_q1,hex_pathfinding_1738.png,"[""hole_directions=[\""upper-left\"",\""upper-right\"",\""lower-left\""]""]",{},"[""HOME""]","[""upper-left"",""upper-right"",""lower-left""]"
hex_pathfinding_1739_open_q1,hex_pathfinding_1739.png,"[""hole_directions=[\""left\""]""]",{},"[""HOME""]","[""left""]"
hex_pathfinding_1740_open_q1,hex_pathfinding_1740.png,"[""hole_directions=[\""right\""]""]",{},"[""HOME""]","[""right""]"
hex_pathfinding_1741_open_q1,hex_pathfinding_1741.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1742_open_q1,hex_pathfinding_1742.png,"[""hole_directions=[\""upper-left\"",\""upper-right\""]""]",{},"[""HOME""]","[""upper-left"",""upper-right""]"
hex_pathfinding_1743_open_q1,hex_pathfinding_1743.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1744_open_q1,hex_pathfinding_1744.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1745_open_q1,hex_pathfinding_1745.png,"[""hole_directions=[\""left\"",\""right\"",\""lower-right\""]""]",{},"[""HOME""]","[""left"",""right"",""lower-right""]"
hex_pathfinding_1746_open_q1,hex_pathfinding_1746.png,"[""hole_directions=[\""right\""]""]",{},"[""HOME""]","[""right""]"
hex_pathfinding_1747_open_q1,hex_pathfinding_1747.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1748_open_q1,hex_pathfinding_1748.png,"[""hole_directions=[\""right\""]""]",{},"[""HOME""]","[""right""]"
hex_pathfinding_1749_open_q1,hex_pathfinding_1749.png,"[""hole_directions=[\""left\""]""]",{},"[""HOME""]","[""left""]"
hex_pathfinding_1750_open_q1,hex_pathfinding_1750.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1751_open_q1,hex_pathfinding_1751.png,"[""hole_directions=[\""left\""]""]",{},"[""HOME""]","[""left""]"
hex_pathfinding_1752_open_q1,hex_pathfinding_1752.png,"[""hole_directions=[\""upper-right\""]""]",{},"[""HOME""]","[""upper-right""]"
hex_pathfinding_1753_open_q1,hex_pathfinding_1753.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1754_open_q1,hex_pathfinding_1754.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1755_open_q1,hex_pathfinding_1755.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1756_open_q1,hex_pathfinding_1756.png,"[""hole_directions=[\""right\"",\""lower-left\""]""]",{},"[""HOME""]","[""right"",""lower-left""]"
hex_pathfinding_1757_open_q1,hex_pathfinding_1757.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1758_open_q1,hex_pathfinding_1758.png,"[""hole_directions=[\""upper-right\"",\""lower-left\""]""]",{},"[""HOME""]","[""upper-right"",""lower-left""]"
hex_pathfinding_1759_open_q1,hex_pathfinding_1759.png,"[""hole_directions=[\""upper-left\""]""]",{},"[""HOME""]","[""upper-left""]"
hex_pathfinding_1760_open_q1,hex_pathfinding_1760.png,"[""hole_directions=[\""lower-right\""]""]",{},"[""HOME""]","[""lower-right""]"
hex_pathfinding_1761_open_q1,hex_pathfinding_1761.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1762_open_q1,hex_pathfinding_1762.png,"[""hole_directions=[\""lower-left\""]""]",{},"[""HOME""]","[""lower-left""]"
hex_pathfinding_1763_open_q1,hex_pathfinding_1763.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1764_open_q1,hex_pathfinding_1764.png,"[""hole_directions=[\""upper-left\"",\""left\"",\""lower-left\""]""]",{},"[""HOME""]","[""upper-left"",""left"",""lower-left""]"
hex_pathfinding_1765_open_q1,hex_pathfinding_1765.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1766_open_q1,hex_pathfinding_1766.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1767_open_q1,hex_pathfinding_1767.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1768_open_q1,hex_pathfinding_1768.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1769_open_q1,hex_pathfinding_1769.png,"[""hole_directions=[\""left\"",\""right\""]""]",{},"[""HOME""]","[""left"",""right""]"
hex_pathfinding_1770_open_q1,hex_pathfinding_1770.png,"[""hole_directions=[\""right\""]""]",{},"[""HOME""]","[""right""]"
hex_pathfinding_1771_open_q1,hex_pathfinding_1771.png,"[""hole_directions=[\""left\"",\""lower-right\""]""]",{},"[""HOME""]","[""left"",""lower-right""]"
hex_pathfinding_1772_open_q1,hex_pathfinding_1772.png,"[""hole_directions=[\""upper-right\""]""]",{},"[""HOME""]","[""upper-right""]"
hex_pathfinding_1773_open_q1,hex_pathfinding_1773.png,"[""hole_directions=[\""lower-right\""]""]",{},"[""HOME""]","[""lower-right""]"
hex_pathfinding_1774_open_q1,hex_pathfinding_1774.png,"[""hole_directions=[\""lower-left\""]""]",{},"[""HOME""]","[""lower-left""]"
hex_pathfinding_1775_open_q1,hex_pathfinding_1775.png,"[""hole_directions=[\""lower-left\""]""]",{},"[""HOME""]","[""lower-left""]"
hex_pathfinding_1776_open_q1,hex_pathfinding_1776.png,"[""hole_directions=[\""lower-left\"",\""lower-right\""]""]",{},"[""HOME""]","[""lower-left"",""lower-right""]"
hex_pathfinding_1777_open_q1,hex_pathfinding_1777.png,"[""hole_directions=[\""upper-right\"",\""lower-right\""]""]",{},"[""HOME""]","[""upper-right"",""lower-right""]"
hex_pathfinding_1778_open_q1,hex_pathfinding_1778.png,"[""hole_directions=[\""upper-left\"",\""upper-right\""]""]",{},"[""HOME""]","[""upper-left"",""upper-right""]"
hex_pathfinding_1779_open_q1,hex_pathfinding_1779.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_1780_open_q1,hex_pathfinding_1780.png,"[""hole_directions=[\""right\""]""]",{},"[""HOME""]","[""right""]"
hex_pathfinding_1781_open_q1,hex_pathfinding_1781.png,"[""hole_directions=[\""upper-right\""]""]",{},"[""HOME""]","[""upper-right""]"
