model,domain,level,row_id,ground_truth,response,prompt
gpt_5_6_sol,symmetry_pattern,4,symmetry_pattern:symmetry_pattern_2473_q4,filled,filled instead of outlined,"In what way does the odd shape differ — filled instead of outlined, rotated at a different angle, shifted out of position, or a different size?"
gpt_5_6_sol,symmetry_pattern,4,symmetry_pattern:symmetry_pattern_2585_q4,filled,filled instead of outlined,"In what way does the odd shape differ — filled instead of outlined, rotated at a different angle, shifted out of position, or a different size?"
gpt_5_6_sol,symmetry_pattern,4,symmetry_pattern:symmetry_pattern_2633_q4,filled,filled instead of outlined,"In what way does the odd shape differ — filled instead of outlined, rotated at a different angle, shifted out of position, or a different size?"
gpt_5_6_sol,symmetry_pattern,4,symmetry_pattern:symmetry_pattern_2833_q4,filled,filled instead of outlined,"In what way does the odd shape differ — filled instead of outlined, rotated at a different angle, shifted out of position, or a different size?"
grok_4_6,angle_estimation,4,angle_estimation:angle_estimation_0291_q4,straight,straight angle,"If Angle 1 and Angle 2 were added together, answer 'right angle' if the sum is within 15 degrees of 90°, 'straight angle' if it is within 15 degrees of 180°, otherwise answer 'neither'."
grok_4_6,angle_estimation,4,angle_estimation:angle_estimation_0294_q4,straight,straight angle,"If Angle 1 and Angle 2 were added together, answer 'right angle' if the sum is within 15 degrees of 90°, 'straight angle' if it is within 15 degrees of 180°, otherwise answer 'neither'."
grok_4_6,angle_estimation,5,angle_estimation:angle_estimation_0651_q5,smaller,smaller than the other angle,"If the smaller shown angle were doubled, would it be larger than, equal to, or smaller than the other angle?"
grok_4_6,angle_estimation,4,angle_estimation:angle_estimation_0669_q4,right,right angle,"If Angle 1 and Angle 2 were added together, answer 'right angle' if the sum is within 15 degrees of 90°, 'straight angle' if it is within 15 degrees of 180°, otherwise answer 'neither'."
grok_4_6,angle_estimation,5,angle_estimation:angle_estimation_0813_q5,larger,larger than,"If the smaller shown angle were doubled, would it be larger than, equal to, or smaller than the other angle?"
grok_4_6,angle_estimation,4,angle_estimation:angle_estimation_0910_q4,straight,straight angle,"If Angle 1 and Angle 2 were added together, answer 'right angle' if the sum is within 15 degrees of 90°, 'straight angle' if it is within 15 degrees of 180°, otherwise answer 'neither'."
grok_4_6,angle_estimation,4,angle_estimation:angle_estimation_1670_q4,right,right angle,"If Angle 1 and Angle 2 were added together, answer 'right angle' if the sum is within 15 degrees of 90°, 'straight angle' if it is within 15 degrees of 180°, otherwise answer 'neither'."
grok_4_6,angle_estimation,4,angle_estimation:angle_estimation_1674_q4,straight,straight angle,"If Angle 1 and Angle 2 were added together, answer 'right angle' if the sum is within 15 degrees of 90°, 'straight angle' if it is within 15 degrees of 180°, otherwise answer 'neither'."
grok_4_6,angle_estimation,4,angle_estimation:angle_estimation_1910_q4,right,right angle,"If Angle 1 and Angle 2 were added together, answer 'right angle' if the sum is within 15 degrees of 90°, 'straight angle' if it is within 15 degrees of 180°, otherwise answer 'neither'."
grok_4_6,angle_estimation,4,angle_estimation:angle_estimation_1970_q4,right,right angle,"If Angle 1 and Angle 2 were added together, answer 'right angle' if the sum is within 15 degrees of 90°, 'straight angle' if it is within 15 degrees of 180°, otherwise answer 'neither'."
grok_4_6,angle_estimation,4,angle_estimation:angle_estimation_2413_q4,straight,straight angle,"If Angle 1 and Angle 2 were added together, answer 'right angle' if the sum is within 15 degrees of 90°, 'straight angle' if it is within 15 degrees of 180°, otherwise answer 'neither'."
grok_4_6,angle_estimation,5,angle_estimation:angle_estimation_2413_q5,larger,larger than,"If the smaller shown angle were doubled, would it be larger than, equal to, or smaller than the other angle?"
grok_4_6,angle_estimation,4,angle_estimation:angle_estimation_2532_q4,right,right angle,"If Angle 1 and Angle 2 were added together, answer 'right angle' if the sum is within 15 degrees of 90°, 'straight angle' if it is within 15 degrees of 180°, otherwise answer 'neither'."
grok_4_6,angle_estimation,5,angle_estimation:angle_estimation_2931_q5,larger,larger than,"If the smaller shown angle were doubled, would it be larger than, equal to, or smaller than the other angle?"
grok_4_6,depth_height,2,depth_height:depth_height_0032_q2,orange,orange stack,Which stack is taller: the orange stack or the magenta stack?
grok_4_6,depth_height,2,depth_height:depth_height_0208_q2,orange,orange stack,Which stack is taller: the orange stack or the teal stack?
grok_4_6,depth_height,2,depth_height:depth_height_0265_q2,orange,orange circle,Which object is closer to the camera: the orange circle or the blue circle?
grok_4_6,depth_height,2,depth_height:depth_height_0295_q2,orange,orange square,Which object is closer to the camera: the orange square or the blue circle?
grok_4_6,depth_height,2,depth_height:depth_height_0394_q2,blue,blue stack,Which stack is taller: the magenta stack or the blue stack?
grok_4_6,depth_height,2,depth_height:depth_height_0427_q2,orange,orange square,Which object is closer to the camera: the blue circle or the orange square?
grok_4_6,depth_height,2,depth_height:depth_height_0439_q2,orange,orange circle,Which object is closer to the camera: the purple triangle or the orange circle?
grok_4_6,depth_height,2,depth_height:depth_height_0580_q2,orange,orange stack,Which stack is taller: the orange stack or the teal stack?
grok_4_6,depth_height,2,depth_height:depth_height_0721_q2,orange,orange triangle,Which object is closer to the camera: the magenta circle or the orange triangle?
grok_4_6,depth_height,2,depth_height:depth_height_0792_q2,purple,purple stack,Which stack is taller: the purple stack or the teal stack?
grok_4_6,depth_height,2,depth_height:depth_height_0975_q2,magenta,magenta circle,Which object is closer to the camera: the purple circle or the magenta circle?
grok_4_6,depth_height,2,depth_height:depth_height_0991_q2,purple,purple triangle,Which object is closer to the camera: the teal circle or the purple triangle?
grok_4_6,depth_height,2,depth_height:depth_height_1083_q2,orange,orange square,Which object is closer to the camera: the orange square or the purple triangle?
grok_4_6,depth_height,2,depth_height:depth_height_1143_q2,purple,purple triangle,Which object is closer to the camera: the purple triangle or the blue triangle?
grok_4_6,depth_height,2,depth_height:depth_height_1148_q2,magenta,magenta stack,Which stack is taller: the magenta stack or the purple stack?
grok_4_6,depth_height,2,depth_height:depth_height_1180_q2,blue,blue stack,Which stack is taller: the magenta stack or the blue stack?
grok_4_6,depth_height,2,depth_height:depth_height_1206_q2,orange,orange stack,Which stack is taller: the purple stack or the orange stack?
grok_4_6,depth_height,2,depth_height:depth_height_1256_q2,purple,purple stack,Which stack is taller: the blue stack or the purple stack?
grok_4_6,depth_height,2,depth_height:depth_height_1282_q2,magenta,magenta stack,Which stack is taller: the blue stack or the magenta stack?
grok_4_6,depth_height,2,depth_height:depth_height_1406_q2,magenta,magenta stack,Which stack is taller: the teal stack or the magenta stack?
grok_4_6,depth_height,2,depth_height:depth_height_1472_q2,magenta,magenta stack,Which stack is taller: the orange stack or the magenta stack?
grok_4_6,depth_height,2,depth_height:depth_height_1505_q2,blue,blue triangle,Which object is closer to the camera: the blue triangle or the purple triangle?
grok_4_6,depth_height,2,depth_height:depth_height_1739_q2,magenta,magenta circle,Which object is closer to the camera: the magenta circle or the orange circle?
grok_4_6,depth_height,2,depth_height:depth_height_1878_q2,orange,orange stack,Which stack is taller: the orange stack or the blue stack?
grok_4_6,depth_height,2,depth_height:depth_height_2042_q2,magenta,magenta stack,Which stack is taller: the magenta stack or the teal stack?
grok_4_6,depth_height,2,depth_height:depth_height_2103_q2,orange,orange triangle,Which object is closer to the camera: the orange triangle or the purple triangle?
grok_4_6,depth_height,2,depth_height:depth_height_2453_q2,blue,blue triangle,Which object is closer to the camera: the blue triangle or the teal triangle?
grok_4_6,depth_height,2,depth_height:depth_height_2472_q2,magenta,magenta stack,Which stack is taller: the magenta stack or the teal stack?
grok_4_6,depth_height,2,depth_height:depth_height_2850_q2,magenta,magenta stack,Which stack is taller: the teal stack or the magenta stack?
grok_4_6,depth_height,2,depth_height:depth_height_2872_q2,purple,purple stack,Which stack is taller: the purple stack or the magenta stack?
grok_4_6,depth_height,2,depth_height:depth_height_2925_q2,purple,purple square,Which object is closer to the camera: the purple square or the teal circle?
grok_4_6,embedded_figures,5,embedded_figures:embedded_figure_0028_q5,closed,closed polygon,"If you removed all distractor lines and kept only the target shape's edges, would the remaining figure be a closed polygon or an open/broken shape?"
grok_4_6,embedded_figures,5,embedded_figures:embedded_figure_0050_q5,closed,closed polygon,"If you removed all distractor lines and kept only the target shape's edges, would the remaining figure be a closed polygon or an open/broken shape?"
grok_4_6,embedded_figures,5,embedded_figures:embedded_figure_0282_q5,closed,closed polygon,"If you removed all distractor lines and kept only the target shape's edges, would the remaining figure be a closed polygon or an open/broken shape?"
grok_4_6,embedded_figures,5,embedded_figures:embedded_figure_0392_q5,closed,closed polygon,"If you removed all distractor lines and kept only the target shape's edges, would the remaining figure be a closed polygon or an open/broken shape?"
grok_4_6,embedded_figures,5,embedded_figures:embedded_figure_0430_q5,closed,closed polygon,"If you removed all distractor lines and kept only the target shape's edges, would the remaining figure be a closed polygon or an open/broken shape?"
grok_4_6,embedded_figures,5,embedded_figures:embedded_figure_0514_q5,closed,closed polygon,"If you removed all distractor lines and kept only the target shape's edges, would the remaining figure be a closed polygon or an open/broken shape?"
grok_4_6,embedded_figures,5,embedded_figures:embedded_figure_0999_q5,closed,closed polygon,"If you removed all distractor lines and kept only the target shape's edges, would the remaining figure be a closed polygon or an open/broken shape?"
grok_4_6,embedded_figures,5,embedded_figures:embedded_figure_1323_q5,closed,closed polygon,"If you removed all distractor lines and kept only the target shape's edges, would the remaining figure be a closed polygon or an open/broken shape?"
grok_4_6,embedded_figures,5,embedded_figures:embedded_figure_1399_q5,closed,closed polygon,"If you removed all distractor lines and kept only the target shape's edges, would the remaining figure be a closed polygon or an open/broken shape?"
