question_id,image,acceptance_set,tolerances,targets,connectivity
route_puzzle_1711_open_q1,route_puzzle_1711.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""D\"",\""C\""],\""unreached_labels\"":[\""A\"",\""B\"",\""E\""]}""]",{},"[""F""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""D"",""C""],""unreached_labels"":[""A"",""B"",""E""]}"
route_puzzle_1714_open_q1,route_puzzle_1714.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""A\"",\""F\""],\""unreached_labels\"":[\""B\"",\""C\"",\""E\""]}""]",{},"[""D""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""A"",""F""],""unreached_labels"":[""B"",""C"",""E""]}"
route_puzzle_1720_open_q1,route_puzzle_1720.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""D\"",\""B\""],\""unreached_labels\"":[\""A\"",\""C\"",\""F\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""D"",""B""],""unreached_labels"":[""A"",""C"",""F""]}"
route_puzzle_1721_open_q1,route_puzzle_1721.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""E\"",\""D\"",\""C\""],\""unreached_labels\"":[\""A\"",\""B\""]}""]",{},"[""F""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""E"",""D"",""C""],""unreached_labels"":[""A"",""B""]}"
route_puzzle_1722_open_q1,route_puzzle_1722.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""A\"",\""B\"",\""E\"",\""A\"",\""B\""],\""unreached_labels\"":[\""D\"",\""F\""]}""]",{},"[""C""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""A"",""B"",""E"",""A"",""B""],""unreached_labels"":[""D"",""F""]}"
route_puzzle_1729_open_q1,route_puzzle_1729.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""E\"",\""D\"",\""E\""],\""unreached_labels\"":[\""B\"",\""C\"",\""F\""]}""]",{},"[""A""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""E"",""D"",""E""],""unreached_labels"":[""B"",""C"",""F""]}"
route_puzzle_1732_open_q1,route_puzzle_1732.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""E\"",\""D\"",\""C\""],\""unreached_labels\"":[\""A\"",\""B\"",\""F\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""E"",""D"",""C""],""unreached_labels"":[""A"",""B"",""F""]}"
route_puzzle_1733_open_q1,route_puzzle_1733.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""F\"",\""F\"",\""F\""],\""unreached_labels\"":[\""B\"",\""C\"",\""D\"",\""E\""]}""]",{},"[""A""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""F"",""F"",""F""],""unreached_labels"":[""B"",""C"",""D"",""E""]}"
route_puzzle_1741_open_q1,route_puzzle_1741.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""A\"",\""A\"",\""D\""],\""unreached_labels\"":[\""B\"",\""C\"",\""F\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""A"",""A"",""D""],""unreached_labels"":[""B"",""C"",""F""]}"
route_puzzle_1744_open_q1,route_puzzle_1744.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""E\"",\""D\"",\""F\""],\""unreached_labels\"":[\""B\"",\""C\""]}""]",{},"[""A""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""E"",""D"",""F""],""unreached_labels"":[""B"",""C""]}"
route_puzzle_1745_open_q1,route_puzzle_1745.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""C\"",\""A\""],\""unreached_labels\"":[\""B\"",\""D\"",\""E\""]}""]",{},"[""F""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""C"",""A""],""unreached_labels"":[""B"",""D"",""E""]}"
route_puzzle_1756_open_q1,route_puzzle_1756.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""A\"",\""A\"",\""C\"",\""A\"",\""C\""],\""unreached_labels\"":[\""D\"",\""E\"",\""F\""]}""]",{},"[""B""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""A"",""A"",""C"",""A"",""C""],""unreached_labels"":[""D"",""E"",""F""]}"
route_puzzle_1759_open_q1,route_puzzle_1759.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""D\"",\""F\"",\""F\""],\""unreached_labels\"":[\""B\"",\""C\"",\""E\""]}""]",{},"[""A""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""D"",""F"",""F""],""unreached_labels"":[""B"",""C"",""E""]}"
route_puzzle_1761_open_q1,route_puzzle_1761.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""C\"",\""E\""],\""unreached_labels\"":[\""A\"",\""D\"",\""F\""]}""]",{},"[""B""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""C"",""E""],""unreached_labels"":[""A"",""D"",""F""]}"
route_puzzle_1769_open_q1,route_puzzle_1769.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""A\"",\""C\""],\""unreached_labels\"":[\""B\"",\""D\"",\""F\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""A"",""C""],""unreached_labels"":[""B"",""D"",""F""]}"
route_puzzle_1770_open_q1,route_puzzle_1770.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""B\"",\""B\"",\""D\""],\""unreached_labels\"":[\""A\"",\""C\"",\""E\""]}""]",{},"[""F""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""B"",""B"",""D""],""unreached_labels"":[""A"",""C"",""E""]}"
route_puzzle_1772_open_q1,route_puzzle_1772.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""C\"",\""A\""],\""unreached_labels\"":[\""B\"",\""D\"",\""F\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""C"",""A""],""unreached_labels"":[""B"",""D"",""F""]}"
route_puzzle_1774_open_q1,route_puzzle_1774.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""B\"",\""F\"",\""A\""],\""unreached_labels\"":[\""D\"",\""E\""]}""]",{},"[""C""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""B"",""F"",""A""],""unreached_labels"":[""D"",""E""]}"
route_puzzle_1778_open_q1,route_puzzle_1778.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""F\"",\""E\""],\""unreached_labels\"":[\""A\"",\""B\"",\""C\""]}""]",{},"[""D""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""F"",""E""],""unreached_labels"":[""A"",""B"",""C""]}"
route_puzzle_1783_open_q1,route_puzzle_1783.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""E\"",\""C\""],\""unreached_labels\"":[\""A\"",\""D\"",\""F\""]}""]",{},"[""B""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""E"",""C""],""unreached_labels"":[""A"",""D"",""F""]}"
route_puzzle_1786_open_q1,route_puzzle_1786.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""E\"",\""C\"",\""B\""],\""unreached_labels\"":[\""A\"",\""D\""]}""]",{},"[""F""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""E"",""C"",""B""],""unreached_labels"":[""A"",""D""]}"
route_puzzle_1790_open_q1,route_puzzle_1790.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""E\"",\""F\""],\""unreached_labels\"":[\""B\"",\""C\"",\""D\""]}""]",{},"[""A""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""E"",""F""],""unreached_labels"":[""B"",""C"",""D""]}"
route_puzzle_1791_open_q1,route_puzzle_1791.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""E\"",\""A\""],\""unreached_labels\"":[\""B\"",\""C\"",\""D\""]}""]",{},"[""F""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""E"",""A""],""unreached_labels"":[""B"",""C"",""D""]}"
route_puzzle_1803_open_q1,route_puzzle_1803.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""A\"",\""E\"",\""A\""],\""unreached_labels\"":[\""B\"",\""D\"",\""F\""]}""]",{},"[""C""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""A"",""E"",""A""],""unreached_labels"":[""B"",""D"",""F""]}"
route_puzzle_1804_open_q1,route_puzzle_1804.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""A\"",\""C\"",\""C\""],\""unreached_labels\"":[\""D\"",\""E\"",\""F\""]}""]",{},"[""B""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""A"",""C"",""C""],""unreached_labels"":[""D"",""E"",""F""]}"
route_puzzle_1805_open_q1,route_puzzle_1805.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""A\"",\""B\""],\""unreached_labels\"":[\""C\"",\""D\"",\""F\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""A"",""B""],""unreached_labels"":[""C"",""D"",""F""]}"
route_puzzle_1807_open_q1,route_puzzle_1807.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""F\"",\""E\"",\""E\""],\""unreached_labels\"":[\""A\"",\""B\"",\""D\""]}""]",{},"[""C""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""F"",""E"",""E""],""unreached_labels"":[""A"",""B"",""D""]}"
route_puzzle_1808_open_q1,route_puzzle_1808.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""D\"",\""B\""],\""unreached_labels\"":[\""A\"",\""C\"",\""F\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""D"",""B""],""unreached_labels"":[""A"",""C"",""F""]}"
route_puzzle_1809_open_q1,route_puzzle_1809.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""B\"",\""C\"",\""B\""],\""unreached_labels\"":[\""A\"",\""D\"",\""F\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""B"",""C"",""B""],""unreached_labels"":[""A"",""D"",""F""]}"
route_puzzle_1811_open_q1,route_puzzle_1811.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""F\"",\""E\"",\""E\""],\""unreached_labels\"":[\""B\"",\""C\"",\""D\""]}""]",{},"[""A""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""F"",""E"",""E""],""unreached_labels"":[""B"",""C"",""D""]}"
route_puzzle_1814_open_q1,route_puzzle_1814.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""B\"",\""D\"",\""E\""],\""unreached_labels\"":[\""A\"",\""C\""]}""]",{},"[""F""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""B"",""D"",""E""],""unreached_labels"":[""A"",""C""]}"
route_puzzle_1815_open_q1,route_puzzle_1815.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""C\"",\""C\""],\""unreached_labels\"":[\""A\"",\""B\"",\""D\"",\""E\""]}""]",{},"[""F""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""C"",""C""],""unreached_labels"":[""A"",""B"",""D"",""E""]}"
route_puzzle_1816_open_q1,route_puzzle_1816.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""A\"",\""B\""],\""unreached_labels\"":[\""D\"",\""E\"",\""F\""]}""]",{},"[""C""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""A"",""B""],""unreached_labels"":[""D"",""E"",""F""]}"
route_puzzle_1817_open_q1,route_puzzle_1817.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""D\"",\""E\"",\""C\""],\""unreached_labels\"":[\""A\"",\""B\""]}""]",{},"[""F""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""D"",""E"",""C""],""unreached_labels"":[""A"",""B""]}"
route_puzzle_1818_open_q1,route_puzzle_1818.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""A\"",\""B\"",\""A\""],\""unreached_labels\"":[\""C\"",\""D\"",\""F\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""A"",""B"",""A""],""unreached_labels"":[""C"",""D"",""F""]}"
route_puzzle_1820_open_q1,route_puzzle_1820.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""B\"",\""E\""],\""unreached_labels\"":[\""A\"",\""C\"",\""D\""]}""]",{},"[""F""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""B"",""E""],""unreached_labels"":[""A"",""C"",""D""]}"
route_puzzle_1821_open_q1,route_puzzle_1821.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""D\"",\""D\""],\""unreached_labels\"":[\""A\"",\""B\"",\""C\"",\""F\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""D"",""D""],""unreached_labels"":[""A"",""B"",""C"",""F""]}"
route_puzzle_1822_open_q1,route_puzzle_1822.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""F\"",\""E\"",\""A\""],\""unreached_labels\"":[\""B\"",\""C\""]}""]",{},"[""D""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""F"",""E"",""A""],""unreached_labels"":[""B"",""C""]}"
route_puzzle_1826_open_q1,route_puzzle_1826.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""B\"",\""B\"",\""A\""],\""unreached_labels\"":[\""D\"",\""E\"",\""F\""]}""]",{},"[""C""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""B"",""B"",""A""],""unreached_labels"":[""D"",""E"",""F""]}"
route_puzzle_1832_open_q1,route_puzzle_1832.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""C\"",\""C\"",\""A\""],\""unreached_labels\"":[\""B\"",\""D\"",\""F\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""C"",""C"",""A""],""unreached_labels"":[""B"",""D"",""F""]}"
route_puzzle_1839_open_q1,route_puzzle_1839.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""C\"",\""A\"",\""E\""],\""unreached_labels\"":[\""B\"",\""F\""]}""]",{},"[""D""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""C"",""A"",""E""],""unreached_labels"":[""B"",""F""]}"
route_puzzle_1842_open_q1,route_puzzle_1842.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""B\"",\""E\"",\""C\""],\""unreached_labels\"":[\""A\"",\""D\""]}""]",{},"[""F""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""B"",""E"",""C""],""unreached_labels"":[""A"",""D""]}"
route_puzzle_1843_open_q1,route_puzzle_1843.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""E\"",\""C\"",\""D\""],\""unreached_labels\"":[\""A\"",\""F\""]}""]",{},"[""B""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""E"",""C"",""D""],""unreached_labels"":[""A"",""F""]}"
route_puzzle_1854_open_q1,route_puzzle_1854.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""E\"",\""D\"",\""B\""],\""unreached_labels\"":[\""A\"",\""C\""]}""]",{},"[""F""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""E"",""D"",""B""],""unreached_labels"":[""A"",""C""]}"
route_puzzle_1855_open_q1,route_puzzle_1855.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""E\"",\""A\""],\""unreached_labels\"":[\""C\"",\""D\"",\""F\""]}""]",{},"[""B""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""E"",""A""],""unreached_labels"":[""C"",""D"",""F""]}"
route_puzzle_1858_open_q1,route_puzzle_1858.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""D\"",\""F\""],\""unreached_labels\"":[\""A\"",\""B\"",\""E\""]}""]",{},"[""C""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""D"",""F""],""unreached_labels"":[""A"",""B"",""E""]}"
route_puzzle_1860_open_q1,route_puzzle_1860.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""B\"",\""D\""],\""unreached_labels\"":[\""A\"",\""C\"",\""E\""]}""]",{},"[""F""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""B"",""D""],""unreached_labels"":[""A"",""C"",""E""]}"
route_puzzle_1863_open_q1,route_puzzle_1863.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""D\"",\""A\"",\""E\""],\""unreached_labels\"":[\""C\"",\""F\""]}""]",{},"[""B""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""D"",""A"",""E""],""unreached_labels"":[""C"",""F""]}"
route_puzzle_1865_open_q1,route_puzzle_1865.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""D\"",\""B\"",\""C\""],\""unreached_labels\"":[\""A\"",\""E\""]}""]",{},"[""F""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""D"",""B"",""C""],""unreached_labels"":[""A"",""E""]}"
route_puzzle_1867_open_q1,route_puzzle_1867.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""A\"",\""B\"",\""A\""],\""unreached_labels\"":[\""D\"",\""E\"",\""F\""]}""]",{},"[""C""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""A"",""B"",""A""],""unreached_labels"":[""D"",""E"",""F""]}"
route_puzzle_1869_open_q1,route_puzzle_1869.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""D\"",\""F\""],\""unreached_labels\"":[\""A\"",\""B\"",\""E\""]}""]",{},"[""C""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""D"",""F""],""unreached_labels"":[""A"",""B"",""E""]}"
route_puzzle_1879_open_q1,route_puzzle_1879.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""F\"",\""B\""],\""unreached_labels\"":[\""A\"",\""D\"",\""E\""]}""]",{},"[""C""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""F"",""B""],""unreached_labels"":[""A"",""D"",""E""]}"
route_puzzle_1880_open_q1,route_puzzle_1880.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""A\"",\""A\""],\""unreached_labels\"":[\""B\"",\""C\"",\""E\"",\""F\""]}""]",{},"[""D""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""A"",""A""],""unreached_labels"":[""B"",""C"",""E"",""F""]}"
route_puzzle_1882_open_q1,route_puzzle_1882.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""A\"",\""A\""],\""unreached_labels\"":[\""B\"",\""C\"",\""E\"",\""F\""]}""]",{},"[""D""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""A"",""A""],""unreached_labels"":[""B"",""C"",""E"",""F""]}"
route_puzzle_1884_open_q1,route_puzzle_1884.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""B\"",\""B\""],\""unreached_labels\"":[\""A\"",\""C\"",\""D\"",\""F\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""B"",""B""],""unreached_labels"":[""A"",""C"",""D"",""F""]}"
route_puzzle_1887_open_q1,route_puzzle_1887.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""A\"",\""F\""],\""unreached_labels\"":[\""C\"",\""D\"",\""E\""]}""]",{},"[""B""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""A"",""F""],""unreached_labels"":[""C"",""D"",""E""]}"
route_puzzle_1891_open_q1,route_puzzle_1891.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""A\"",\""E\""],\""unreached_labels\"":[\""B\"",\""C\"",\""F\""]}""]",{},"[""D""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""A"",""E""],""unreached_labels"":[""B"",""C"",""F""]}"
route_puzzle_1896_open_q1,route_puzzle_1896.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""B\"",\""B\""],\""unreached_labels\"":[\""A\"",\""C\"",\""E\"",\""F\""]}""]",{},"[""D""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""B"",""B""],""unreached_labels"":[""A"",""C"",""E"",""F""]}"
route_puzzle_1907_open_q1,route_puzzle_1907.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""F\"",\""A\"",\""A\""],\""unreached_labels\"":[\""C\"",\""D\"",\""E\""]}""]",{},"[""B""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""F"",""A"",""A""],""unreached_labels"":[""C"",""D"",""E""]}"
